0.089 0.048 0.046 1722 148.97 144.22
0.091 0.047 0.043 1714 148.16 144.06
0.090 0.046 0.043 1787 147.91 144.86
0.095 0.046 0.044 1904 147.37 144.46
0.108 0.054 0.044 2195 153.09 156.45
0.109 0.060 0.044 2154 153.08 155.60
0.108 0.058 0.044 2269 152.89 156.03
0.101 0.050 0.049 2270 154.53 162.18
