0.031 0.027 0.020 188 38.84 40.75
0.030 0.027 0.016 118 36.33 38.80
0.030 0.028 0.019 136 34.11 36.04
0.030 0.029 0.018 168 38.70 40.34
0.031 0.027 0.017 144 36.80 38.28
0.031 0.029 0.022 169 37.28 36.82
0.028 0.026 0.018 126 37.60 37.69
0.026 0.023 0.019 110 34.70 38.60
0.035 0.024 0.020 138 33.31 36.92
0.032 0.021 0.019 134 33.28 38.47
