0.046 0.040 0.030 662 78.58 72.44
0.048 0.040 0.031 663 79.21 70.76
0.046 0.041 0.033 632 78.67 70.89
0.048 0.041 0.033 647 78.84 71.42
0.049 0.038 0.034 476 77.82 67.54
0.047 0.036 0.035 622 77.04 67.06
0.048 0.037 0.034 639 76.63 68.24
0.049 0.038 0.035 456 75.68 66.76
0.047 0.038 0.031 527 70.97 63.74
0.049 0.038 0.031 552 71.78 63.44
0.047 0.037 0.030 535 70.35 62.54
0.053 0.039 0.034 790 72.36 68.64
0.048 0.044 0.033 782 69.39 68.91
